,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,LABEL
0,-0.09423185464129862,0.002614782262127781,0.0006395735808949294,0.025785756207519606,0.0011324975236569326,-0.003017666116791217,-0.006162158169716665,0.0016647753899559367,-0.0005109905833374144,0.0011832877823506837,0.0005076611249168826,-0.004235563180444547,0.001674568240011452,-0.0013110821761913782,-0.002000195574607075,-0.00029840462673601676,0.0
1,-0.09516661696708595,0.0009296237316499187,-0.0004921004086363796,0.026592874292483817,0.0014736038500137811,-0.004215459974965252,-0.005756368713292348,0.0002010559373731382,0.0004745250136040668,0.0010041284271314808,-0.0005830687589781609,-0.004130551491915061,0.0011683956077786599,-0.0014984088286233307,-0.001958891860525912,-9.628465306194814e-05,0.0
2,-0.0938696418251125,0.008371425276695522,-0.00210909394400334,0.0207555677024892,-0.0014232686409431927,-0.002595851729934638,-0.0040888124914813615,-0.0005680114087386716,0.0013350622152110679,0.000723042938640378,-0.001857742551881504,-0.0063041568415914285,-0.0024901770616681624,-0.0013813685813958863,-0.0025881555092640016,0.0002321067415526016,0.0
3,-0.09274362860469952,0.016306862196669644,0.00508929059662413,0.012681683954653866,-0.001866139177400073,-0.00519148838925821,-0.003540971507543688,0.004623306014230824,-0.011162037562039836,-0.0027454181191722397,-0.0013834598779437239,-0.0030900485809764126,0.0029870667741855412,-0.0015460867478615144,-0.0020546542093695247,0.005270781268978869,0.0
4,-0.0905967182440243,0.03418165357619743,-0.0018656081634776233,-0.0014968306783082162,-0.008372157699101069,0.0010069679676189165,0.0017193555840789177,-0.0029229733850388447,-0.004126846729138107,-0.0026392712866360898,-0.0011300210299141336,-0.00613153872741168,-0.0020708801520270955,-0.0038989709583479486,-0.0038258670158548974,-0.0017977785216382765,0.0
5,-0.09088231707658243,0.027232355852340608,-0.0019486613186358442,0.005846827013360624,-0.003977642545804444,0.0003257365301326679,2.1662779227545753e-05,0.0022579584908326146,0.0009552776434499806,-0.0005356598281594776,0.0003119650760852722,-0.005984310596934287,0.0010569581129286224,-0.0023321143618033075,-0.0029378571070450754,-0.0012050958865631105,0.0
6,-0.0914018995286295,0.02546101698853831,-0.002545043687822977,0.006782239507678332,-0.004658475370398747,-0.0017668330516881926,-0.0005215104221425199,-0.0012174956461444312,-1.9277151707399842e-05,0.001146016610008735,0.0024573494445915747,-0.004285081755731309,0.00044656932999765503,-0.0056092100403347285,-0.0023230410869150855,0.0013015023890095333,0.0
7,-0.09490432697632376,0.004888715301285224,0.00017928043240485192,0.022708022607368986,0.0007052370478320908,-0.003963078297398436,-0.0044540780590422765,0.0001841911669910397,-0.0012747410464008153,0.0011482169247346592,-0.0010763850615002667,-0.004381572177009605,-0.0001981759243936381,-0.002106363164089,-0.00216477867644685,0.0003784554384037484,0.0
8,-0.09492315985028407,0.0036413499701009946,-0.0006738212664508482,0.024389314307102863,0.0017091214586181938,-0.0037780034824270578,-0.00489304642246241,0.0006356225312651618,0.0003664008947970314,0.0003217857174221604,0.0005927050982105222,-0.0038375127802023966,0.00143086167230476,-0.0022285404233842185,-0.00159046710170901,0.00034081661022555506,0.0
9,-0.09502362627625685,0.002804030892350144,-0.0002458966472905196,0.025164240813383462,0.0024352599327215688,-0.0038721163271747813,-0.004735360521940611,0.0006446611720298955,0.0007384718799858959,0.0010210340993506214,0.00022016752847403738,-0.004114030609141036,0.0014691404090906874,-0.001753409640634326,-0.0017303642428763422,-0.0002562286247424154,0.0
